Date;Open;High;Low;Close;Predicted Hi-Lo;Predicted Median Price;Predicted Close
2005.09.27;1.2067;1.208;1.1976;1.2016;0.08689383056611728;1.2153738207515248;1.213300079204432
2005.09.28;1.2013;1.2054;1.199;1.2041;0.08466661863532027;1.2122649526215523;1.2107296900069362
2005.09.29;1.2039;1.2073;1.2005;1.2033;0.08232995270560173;1.2100520767072391;1.2089693611474168
2005.09.30;1.2032;1.2089;1.1996;1.2025;0.08014522970318658;1.2087879409248767;1.2074226336707994
2005.10.03;1.2018;1.2031;1.1901;1.1917;0.07791252438101293;1.2074089359080311;1.206053231481568
2005.10.04;1.1916;1.1945;1.1899;1.1918;0.07623630623596242;1.204392535776747;1.2025915325887464
2005.10.05;1.1917;1.2016;1.1914;1.2011;0.07420379605152146;1.2019519615883218;1.200066987614118
2005.10.06;1.201;1.2201;1.1991;1.2179;0.07230076957022769;1.201289120851214;1.2005015784179538
2005.10.07;1.2181;1.2181;1.2091;1.2127;0.07035299055829511;1.2036009508171497;1.2047063518902215
2005.10.10;1.2117;1.2151;1.2038;1.2064;0.06839836636969866;1.2059704942603688;1.206574699809048
2005.10.11;1.2065;1.2066;1.1974;1.1986;0.0664966436890689;1.2065915304934764;1.2064579559239055
2005.10.12;1.1988;1.2052;1.1952;1.2026;0.06479479220084733;1.2052573973503249;1.2047582600325921
2005.10.13;1.2028;1.2039;1.1912;1.2022;0.06322568220279792;1.204596017977614;1.2048555665892018
2005.10.14;1.2024;1.2107;1.1979;1.2072;0.062223945639440996;1.2029714343212627;1.203958503854201
2005.10.17;1.2076;1.2119;1.201;1.2016;0.06104923687452381;1.2035892648097146;1.2046567030958522
2005.10.18;1.2017;1.2019;1.1914;1.1964;0.059932341112352384;1.2037898789555774;1.2036793807590114
2005.10.19;1.1965;1.2001;1.1873;1.1994;0.058799533070140284;1.2020266445428736;1.2017216235016632
2005.10.20;1.1993;1.2022;1.1946;1.2016;0.05771908686054558;1.200796248188582;1.2012879085786294
2005.10.21;1.2017;1.2076;1.1927;1.1952;0.056543465640418206;1.2006363440485135;1.2016750845906605
2005.10.24;1.1942;1.2019;1.1921;1.1976;0.05581562639359193;1.1997606906403684;1.1999830967721774
2005.10.25;1.1975;1.2116;1.1934;1.2108;0.05478359876770616;1.1992692005760741;1.1990084882936498
2005.10.26;1.2109;1.2134;1.2047;1.2056;0.05360800849848708;1.2010118618356491;1.202121749519508
2005.10.27;1.2058;1.2171;1.2041;1.2135;0.05247414152840616;1.2023033097515774;1.2030435130194914
2005.10.28;1.2138;1.2168;1.2048;1.2068;0.0512533016703845;1.204669034751594;1.2056343173373585
2005.10.31;1.2058;1.2088;1.1966;1.1979;0.050248203652530916;1.2055526313838418;1.2058275645780923
2005.11.01;1.198;1.2039;1.197;1.2032;0.049467126759826924;1.2044590415099308;1.2042283041502913
2005.11.02;1.2031;1.2082;1.1985;1.2071;0.0485666419923458;1.204019520656063;1.2039462711099915
2005.11.03;1.2073;1.2079;1.1934;1.194;0.04783736668514246;1.2041465245036647;1.20485268765023
2005.11.04;1.1942;1.1991;1.1801;1.1811;0.047567754029244395;1.202156195742828;1.2019573608032599
2005.11.07;1.1802;1.1831;1.1774;1.1787;0.04749467525628335;1.198497321944085;1.1966456562147882
2005.11.08;1.1786;1.1796;1.1707;1.1779;0.04704750415313144;1.1947614955608143;1.1923232961503678
2005.11.09;1.1778;1.1786;1.1714;1.1765;0.04683944100656346;1.190515882934183;1.1889647111464998
2005.11.10;1.1764;1.1796;1.1675;1.1689;0.04663853134517036;1.1868833496975721;1.1857300717994377
2005.11.11;1.169;1.1732;1.1669;1.1732;0.046534548285883895;1.1836005946202866;1.1816273453751558
2005.11.14;1.1719;1.1773;1.1659;1.1691;0.04594111125289515;1.1810318487490103;1.1792689547544095
2005.11.15;1.169;1.1726;1.1639;1.1718;0.045525476817489134;1.1788504733736107;1.1770807180071134
2005.11.16;1.1717;1.1735;1.1644;1.167;0.04491941805274145;1.176669506624271;1.175729169085336
2005.11.17;1.1671;1.1759;1.1641;1.174;0.04444986094280749;1.175104112753121;1.1739309194314411
2005.11.18;1.1742;1.1794;1.1661;1.1773;0.04378246184872368;1.1742461714655246;1.1738622895373003
2005.11.21;1.1778;1.1834;1.1717;1.1723;0.0431523883943717;1.174416990961895;1.174864120794314
2005.11.22;1.1724;1.1823;1.1683;1.182;0.042571713726033966;1.174640222966345;1.1743337084191887
2005.11.23;1.1819;1.1865;1.1761;1.181;0.04180224150027481;1.175450169222925;1.176046003438281
2005.11.24;1.1811;1.1823;1.1769;1.1777;0.04106505613514437;1.176873498206787;1.177517854554008
2005.11.25;1.1776;1.1781;1.171;1.1722;0.040384072438902054;1.1772538323219752;1.1776088710771278
2005.11.28;1.1705;1.19;1.1679;1.1844;0.03987257165683172;1.1763889342469513;1.1762744766089317
2005.11.29;1.1845;1.1859;1.1736;1.1765;0.03936215965208087;1.1773051046027119;1.1783437598612052
2005.11.30;1.1766;1.1801;1.1752;1.1789;0.039008164312566644;1.1775046616273086;1.1780270306152112
2005.12.01;1.1788;1.1801;1.1688;1.1736;0.03846757651665411;1.1779663695677183;1.178060732906854
2005.12.02;1.1735;1.1748;1.1659;1.1716;0.03816981371378305;1.1768259619019361;1.1767733359274302
2005.12.05;1.1696;1.1817;1.1688;1.1791;0.03776811477558157;1.175516088973842;1.17586232256146
2005.12.06;1.179;1.1806;1.1754;1.1778;0.03737356647857516;1.1759804458258158;1.1766547939860001
2005.12.07;1.1779;1.1801;1.1703;1.1712;0.03691353409269789;1.1762719488182207;1.1767009217799875
2005.12.08;1.1713;1.1847;1.1703;1.1816;0.036620487844344685;1.1756035063488357;1.175315947143734
2005.12.09;1.1817;1.1836;1.1764;1.181;0.036075981641568895;1.1764038885040933;1.1766887321986828
2005.12.12;1.1787;1.1979;1.1784;1.1951;0.035530414090825184;1.1775073988899554;1.1780791969037567
2005.12.13;1.1952;1.1986;1.1904;1.1933;0.034959861497451915;1.180236319550337;1.1820475679748117
2005.12.14;1.1934;1.2059;1.1933;1.1989;0.034345827579669926;1.1833977105839104;1.1846695213302083
2005.12.15;1.199;1.2037;1.1936;1.1969;0.03360584605923774;1.1871966494975401;1.188332228532937
2005.12.16;1.1968;1.2026;1.1936;1.2011;0.03299908616689974;1.1893318280400078;1.1901723257198344
2005.12.19;1.2029;1.2037;1.1973;1.1999;0.03236000561710996;1.191827683506149;1.1932751574617044
2005.12.20;1.2002;1.2011;1.1839;1.1861;0.03189060070102842;1.1935880718671044;1.1948282934842218
2005.12.21;1.1859;1.191;1.18;1.183;0.03186975838074912;1.1922409538084877;1.1927042959280572
2005.12.22;1.1831;1.1895;1.1808;1.1871;0.03177208225274188;1.190659001789282;1.1901880260212583
2005.12.23;1.187;1.1883;1.1827;1.1862;0.031617249892515804;1.1899492576864856;1.1895554481963342
2005.12.26;1.1856;1.1894;1.1829;1.1845;0.03148999941945401;1.1886222177361603;1.1884650453864214
2005.12.27;1.1846;1.1874;1.1824;1.1827;0.03136557230079491;1.1879569247103452;1.1873194198828942
2005.12.28;1.1828;1.1929;1.1811;1.1834;0.0310935974938623;1.1871179125020477;1.1860008838379177
2005.12.29;1.1832;1.1878;1.1815;1.1838;0.03081663290509642;1.1867601776161518;1.1854819414837834
2005.12.30;1.184;1.1885;1.1775;1.1846;0.03050699706915037;1.1862155137279122;1.1850018647298763
2006.01.02;1.184;1.1864;1.1799;1.1816;0.030282686183046362;1.1856880573635942;1.1850175514580652
2006.01.03;1.1818;1.2029;1.1808;1.2013;0.030048110819074846;1.1849402825825133;1.1841638798523968
2006.01.04;1.2011;1.2143;1.2011;1.2106;0.02964727854318607;1.1874686941425572;1.1885018360174286
2006.01.05;1.2105;1.2119;1.2065;1.2098;0.029076783745270004;1.192332570996741;1.1937724141970694
2006.01.06;1.2099;1.2179;1.2078;1.215;0.02846990803013058;1.1963863889837145;1.197638587919312
2006.01.09;1.2144;1.2153;1.2051;1.2079;0.02779923442350715;1.2002402160528507;1.2017191338971736
2006.01.10;1.2078;1.2108;1.2034;1.2056;0.027320226920741764;1.2022753763065033;1.2038007724995046
2006.01.11;1.2058;1.2141;1.2044;1.2138;0.026953683900019045;1.2032700719161105;1.2044832850969402
2006.01.12;1.2136;1.2162;1.2005;1.2029;0.02666744681951809;1.2050250206096698;1.206585954114061
2006.01.13;1.2031;1.2143;1.2028;1.214;0.026679887724475774;1.2047800771068082;1.2056726890222846
2006.01.16;1.215;1.2173;1.2106;1.2113;0.02642908575893613;1.2063435711106707;1.2074469473221887
2006.01.17;1.2114;1.2139;1.205;1.2114;0.026198190290590312;1.2080763655194984;1.2084094484410306
2006.01.18;1.2112;1.2158;1.2069;1.2116;0.025959511651835195;1.2081379463756496;1.2089349510569045
2006.01.19;1.2117;1.2124;1.2052;1.2089;0.02574151188704186;1.2090795008237925;1.209629616446038
2006.01.20;1.209;1.2144;1.2039;1.2135;0.025530872948619943;1.208969806012553;1.2095056862905056
2006.01.23;1.2141;1.231;1.2141;1.2294;0.025323402972504083;1.20932226606815;1.2104198625141718
2006.01.24;1.2295;1.2321;1.2254;1.2267;0.02498965744935973;1.213074766100471;1.2151185752596803
2006.01.25;1.2268;1.2321;1.2234;1.224;0.02461883817504845;1.216491119770169;1.2179606971065833
2006.01.26;1.2242;1.2268;1.2196;1.2204;0.02427440245830524;1.2187531018980378;1.2192855110679701
2006.01.27;1.2206;1.2234;1.2084;1.2092;0.023950163644254167;1.2195394014594294;1.2196237240964625
2006.01.30;1.2103;1.2113;1.2062;1.209;0.023912134448827605;1.2179017980350908;1.2175799206866065
2006.01.31;1.2091;1.2188;1.2077;1.2146;0.023879159472339373;1.2158256824656122;1.215267070375079
2006.02.01;1.2143;1.2162;1.2046;1.2056;0.023888605249963883;1.2155030351496572;1.2151444515555967
2006.02.02;1.2055;1.2106;1.2031;1.2085;0.024026527922051313;1.213241403417551;1.2123251832101598
2006.02.03;1.2086;1.2111;1.1967;1.2023;0.023966465835468458;1.2123362611614075;1.2112551593270933
2006.02.06;1.2031;1.2045;1.1945;1.1971;0.02402837704583936;1.2100602055076526;1.2089274381845065
2006.02.07;1.197;1.2014;1.194;1.1984;0.0240318605776219;1.2073750130899221;1.20617007231032
2006.02.08;1.1983;1.1992;1.1922;1.1956;0.02402226305274154;1.2055875526652775;1.2042574768785266
2006.02.09;1.1958;1.1994;1.1945;1.1984;0.02401757849845778;1.2031219770054367;1.2019738211424142
2006.02.10;1.1985;1.2024;1.1891;1.1904;0.02390747901036555;1.2019863725429636;1.2011039772059307
2006.02.13;1.1896;1.1918;1.1875;1.19;0.02396077560585189;1.1998534945837016;1.1984333590495433
2006.02.14;1.1899;1.1922;1.1858;1.1911;0.023834428394671415;1.1977348950004765;1.1962934948401855
2006.02.15;1.1912;1.1953;1.1869;1.1891;0.023748123025284805;1.1962453174745737;1.1952186655520134
2006.02.16;1.1892;1.1907;1.1847;1.1902;0.023679875579029386;1.1945704781911644;1.193713922888188
2006.02.17;1.1901;1.1942;1.1857;1.1939;0.023580907065465048;1.1934506299777359;1.1928823958126609
2006.02.20;1.1924;1.1973;1.1922;1.1935;0.02342419292413827;1.193079243589829;1.1930503158337706
2006.02.21;1.1934;1.1936;1.189;1.1906;0.023205847013720873;1.193377943218045;1.1932691484313422
2006.02.22;1.1907;1.1928;1.1861;1.1909;0.023020679425108544;1.1928559628469015;1.1926205664951661
2006.02.23;1.191;1.1967;1.189;1.1917;0.02284630593950562;1.1922069770876296;1.1921561997939225
2006.02.24;1.1918;1.1932;1.1862;1.1875;0.02266118620233342;1.1923303140181645;1.1923114850614907
2006.02.27;1.1862;1.1877;1.1825;1.1845;0.02256595878425273;1.191401206577793;1.1911289814091628
2006.02.28;1.1844;1.1939;1.1833;1.1927;0.022504699794030594;1.189980276164121;1.1894090671550717
2006.03.01;1.1926;1.1972;1.1889;1.192;0.02235228995697666;1.190130060612168;1.190306442567595
2006.03.02;1.1921;1.2044;1.1912;1.2032;0.022209716081394052;1.19061376889197;1.1908168164135402
2006.03.03;1.2031;1.2051;1.1994;1.2044;0.02196565904729953;1.192767261660522;1.193676658909073
2006.03.06;1.205;1.2092;1.1988;1.2006;0.021654792601863298;1.195208423475198;1.1961921548689902
2006.03.07;1.2005;1.202;1.1867;1.1885;0.02139644662924799;1.19685284596949;1.1975345367308368
2006.03.08;1.1886;1.1939;1.1872;1.1926;0.021377787394442592;1.195374906173448;1.1952556487635677
2006.03.09;1.1927;1.1951;1.1898;1.1905;0.021215931936468306;1.195024576991962;1.1949637614045683
2006.03.10;1.1904;1.1926;1.1859;1.1907;0.021195859298445814;1.1942178939095869;1.1939264061269883
2006.03.13;1.1914;1.1967;1.1912;1.1959;0.021199840272051886;1.192801883789143;1.192831530631896
2006.03.14;1.1958;1.203;1.1939;1.2013;0.021091952564466148;1.1935518488982297;1.1934634095116095
2006.03.15;1.2014;1.2072;1.2005;1.2066;0.020882576955768156;1.194802819721729;1.195270297828728
2006.03.16;1.2065;1.2188;1.2035;1.2169;0.020581935358938572;1.1971160815509323;1.1979935244305941
2006.03.17;1.217;1.2206;1.2139;1.2189;0.02026021319968958;1.2008461108141302;1.2026517299016708
2006.03.20;1.2176;1.2195;1.2145;1.2159;0.019856659428856033;1.2048085494907643;1.2067593194090414
2006.03.21;1.216;1.2165;1.2075;1.2111;0.01953623467980634;1.2076458866275972;1.209198818860835
2006.03.22;1.211;1.2113;1.2064;1.2076;0.01934870881793427;1.2082527368486127;1.2096164063188417
2006.03.23;1.2077;1.2079;1.1953;1.1967;0.01921020374771965;1.2084450508614737;1.209462836331451
2006.03.24;1.1966;1.2044;1.195;1.2035;0.019350677871716664;1.20600817867968;1.2062528002337938
2006.03.27;1.2038;1.2057;1.2004;1.2014;0.019372855600298694;1.204918748442056;1.2053163390791823
2006.03.28;1.2013;1.2105;1.1991;1.1998;0.01941810428476665;1.2045511147270074;1.2043567677596583
2006.03.29;1.1999;1.2047;1.1979;1.2022;0.01944434732294172;1.2037203459040058;1.2028854694183084
2006.03.30;1.2021;1.2171;1.202;1.2165;0.019365607688808947;1.203457223961067;1.2025149768451389
2006.03.31;1.2164;1.2174;1.2082;1.2118;0.019136705446946775;1.205683404110308;1.2061785434609806
2006.04.03;1.2116;1.2146;1.2032;1.213;0.018990630970172024;1.2069311902402924;1.2075365832774598
2006.04.04;1.2129;1.2275;1.2118;1.2258;0.01883466580267889;1.2079153091021726;1.2089478234355902
2006.04.05;1.2259;1.2304;1.2242;1.229;0.01856082043398308;1.211365697453722;1.2131600078873281
2006.04.06;1.2289;1.2331;1.2195;1.2216;0.018226298397176367;1.2153547204423465;1.2174457762744961
2006.04.07;1.2215;1.2224;1.209;1.2091;0.01810914674111987;1.2170710331147658;1.2182696861104936
2006.04.10;1.2104;1.2128;1.2074;1.2112;0.0181055921362356;1.215937945031606;1.2158421400751183
2006.04.11;1.2111;1.2153;1.2089;1.2139;0.017987758354904747;1.215271536323134;1.2152103459097958
2006.04.12;1.2138;1.2167;1.2065;1.2102;0.017987233438843807;1.2144701976020733;1.2148367974045953
2006.04.13;1.2103;1.2131;1.2068;1.2107;0.0181021896650578;1.2131850776710917;1.2133856234462246
2006.04.14;1.2108;1.2117;1.2098;1.2109;0.0181121696769202;1.2126903990967883;1.2123925435329346
2006.04.17;1.2119;1.2286;1.2119;1.2255;0.01800286254803492;1.2124624483646922;1.2119454691255136
2006.04.18;1.2256;1.2367;1.2222;1.2362;0.01781964942596031;1.2145373248435825;1.215349616226793
2006.04.19;1.2363;1.2393;1.2284;1.2375;0.017568990235414726;1.2185997257790602;1.2205151191068013
2006.04.20;1.2376;1.2377;1.2285;1.2313;0.017300619553536768;1.2226694655444397;1.2248229313480559
2006.04.21;1.2315;1.2358;1.2266;1.234;0.017075872666095983;1.2248495538786208;1.2264001283425114
2006.04.24;1.237;1.2413;1.2331;1.2381;0.016818964429346557;1.2268721238052829;1.2287824403485028
2006.04.25;1.2383;1.2437;1.2365;1.2426;0.016612506257046775;1.229453284634321;1.2314009764378004
2006.04.26;1.2425;1.2469;1.2384;1.2446;0.016448973201250355;1.2319696499690307;1.2340632014732782
2006.04.27;1.2445;1.2546;1.2403;1.2527;0.01630590885799339;1.234536554279401;1.2365117636970282
2006.04.28;1.2528;1.2639;1.2519;1.2634;0.01611212891588711;1.2380336348753374;1.240597932200082
2006.05.01;1.2628;1.2688;1.2553;1.2565;0.015814830311702163;1.2434555229991555;1.246588820941093
2006.05.02;1.2566;1.2666;1.2557;1.261;0.015662112143593285;1.2471792723791848;1.2491769966045465
2006.05.03;1.2611;1.2667;1.2589;1.2629;0.015432300671610681;1.2505999374972703;1.2521119682871997
2006.05.04;1.2628;1.2723;1.2569;1.2696;0.015222707118916578;1.253845469080887;1.2552108626959635
2006.05.05;1.2695;1.2764;1.2674;1.2726;0.015074064709787416;1.2565595025890548;1.2590240755110496
2006.05.08;1.2745;1.2786;1.2692;1.2702;0.014926053279423703;1.26042166339654;1.2625307013208384
2006.05.09;1.2704;1.2781;1.2661;1.2762;0.014807549560634094;1.2633288975547408;1.2644534199654887
2006.05.10;1.2761;1.2832;1.2751;1.2782;0.014656324852420018;1.2656954922153036;1.2672560098371008
2006.05.11;1.2783;1.2871;1.2684;1.2835;0.014490807239845157;1.269165390979697;1.2704392949023728
2006.05.12;1.2836;1.2956;1.2829;1.2926;0.014405983512765104;1.2714015605763003;1.2737405041940695
2006.05.15;1.2945;1.2971;1.2778;1.2799;0.014217990092328147;1.276357591248198;1.27871351520421
2006.05.16;1.2798;1.2867;1.277;1.2858;0.014234104316781411;1.2780701668635037;1.2790950573096558
2006.05.17;1.2856;1.292;1.2701;1.2727;0.014084538240089057;1.279522031726762;1.2806681155017043
2006.05.18;1.2728;1.2872;1.2724;1.2856;0.014216354324640489;1.279036760089495;1.2789913256884597
2006.05.19;1.2855;1.2864;1.2693;1.2777;0.014145015398733234;1.2796451559868554;1.2805800767670175
2006.05.22;1.276;1.2884;1.2693;1.2858;0.014300457350970764;1.2792144135087733;1.2797936679760489
2006.05.23;1.2859;1.2878;1.2777;1.2783;0.0143178954302129;1.2793920962651917;1.2809122314963048
2006.05.24;1.2781;1.289;1.273;1.2756;0.01434373297932047;1.2801602547810076;1.2803981975684802
2006.05.25;1.2755;1.2827;1.2747;1.2827;0.014356530230842698;1.279599451532821;1.2790069906064123
2006.05.26;1.2825;1.2832;1.2699;1.2737;0.01427813555349592;1.279963742985831;1.2797473979140648
2006.05.29;1.2725;1.2768;1.2717;1.2747;0.014339879236701816;1.278688262301061;1.278443889590637
2006.05.30;1.2748;1.2908;1.2742;1.2874;0.01431387400335659;1.2775308084182035;1.2772133813182143
2006.05.31;1.2873;1.2902;1.2805;1.2816;0.01425862069836612;1.279545366341896;1.2800490996866822
2006.06.01;1.2817;1.2823;1.2723;1.2813;0.01422107544430295;1.2801933759647075;1.2802223766892338
2006.06.02;1.2814;1.2939;1.2796;1.2917;0.014189276395903522;1.2800407510996075;1.2804123983448754
2006.06.05;1.2925;1.2978;1.2897;1.2903;0.01405317529471217;1.2823646921174465;1.2834675809487106
2006.06.06;1.2902;1.2933;1.2809;1.2823;0.013913156236989537;1.2849630624257653;1.2857374953549157
2006.06.07;1.2824;1.2836;1.276;1.2801;0.01391583775200501;1.2846840581957355;1.2845467690338073
2006.06.08;1.2803;1.2808;1.2626;1.2651;0.013891330339073853;1.283646132221743;1.283226549666667
2006.06.09;1.2652;1.2683;1.2596;1.2638;0.014066690444118965;1.2798232286417361;1.2789784328154952
2006.06.12;1.2613;1.265;1.2565;1.2581;0.014204000874592695;1.275816762355801;1.2747935506842925
2006.06.13;1.258;1.2614;1.253;1.2543;0.014435119959128164;1.2720069816435255;1.2702907463084059
2006.06.14;1.2542;1.2647;1.2534;1.2605;0.014624618859528857;1.267606225028824;1.2655904144077874
2006.06.15;1.2604;1.2657;1.2581;1.2631;0.014718352611974591;1.265884350535123;1.2641453081935217
2006.06.16;1.263;1.2671;1.2617;1.2641;0.01470991617931192;1.2650303813258814;1.2636686845751233
2006.06.19;1.2647;1.2651;1.2552;1.2574;0.01463837025902331;1.2649583388914705;1.2637566628672063
2006.06.20;1.2575;1.2615;1.2538;1.2584;0.01463576126747034;1.2633860507780306;1.262077181157284
2006.06.21;1.2585;1.2676;1.2581;1.2666;0.014561529386042812;1.262353911838148;1.2614080127411567
2006.06.22;1.2665;1.2678;1.255;1.2569;0.014465450121108689;1.2630890984924148;1.2629826120314662
2006.06.23;1.257;1.2587;1.2478;1.2506;0.014525448962844283;1.2617754543758952;1.2613410920108328
2006.06.26;1.2507;1.2602;1.2501;1.2586;0.014599257705877094;1.2595117101116406;1.258439186933316
2006.06.27;1.2587;1.2618;1.2562;1.2574;0.014551749217898102;1.2592443628545575;1.2586270424821697
2006.06.28;1.2573;1.2585;1.2516;1.2548;0.014512799023646295;1.258946031506179;1.258471918359545
2006.06.29;1.2547;1.2669;1.252;1.2666;0.014534635389197513;1.2577481563427;1.257251443843989
2006.06.30;1.2667;1.2794;1.2656;1.279;0.014455974692304412;1.2589549738720456;1.2595340159011388
2006.07.03;1.2786;1.2821;1.2761;1.2791;0.014246528186754405;1.2630937297029847;1.2648848990463826
2006.07.04;1.2792;1.2821;1.2787;1.279;0.014034608195862408;1.2670358347082769;1.268573792491938
2006.07.05;1.2789;1.2838;1.2707;1.2724;0.013800757677636697;1.2702962457006353;1.271169513098123
2006.07.06;1.2723;1.2782;1.2719;1.2778;0.013677579210951276;1.2714146700458067;1.2718869883480628
2006.07.07;1.2777;1.2861;1.2766;1.281;0.013503018658677937;1.2728265552405371;1.273818156276901
2006.07.10;1.2813;1.2816;1.2721;1.2739;0.01343424091216704;1.2749482064511577;1.2758590368323688
2006.07.11;1.2738;1.2777;1.2706;1.2766;0.013463471076775821;1.2745109739533818;1.2749560180340127
2006.07.12;1.2767;1.2778;1.2675;1.2701;0.013430696857708868;1.274987445212316;1.2753548918660775
2006.07.13;1.2702;1.2729;1.2664;1.2692;0.013471308157912757;1.2739783463500165;1.2739658973866574
2006.07.14;1.2691;1.2697;1.2626;1.2652;0.01347448929282709;1.2728121186601804;1.272725827627995
2006.07.17;1.2636;1.2646;1.251;1.252;0.01355441340019408;1.2710759994258372;1.270568688743385
2006.07.18;1.2519;1.2558;1.2473;1.2506;0.013749505274339439;1.2667583316983044;1.2655558750781588
2006.07.19;1.2507;1.2608;1.2457;1.2593;0.013878686536780807;1.2631872906335666;1.2616241894049731
2006.07.20;1.2594;1.2653;1.2588;1.2627;0.013975158025673317;1.261435399225429;1.260966200793662
2006.07.21;1.2629;1.2696;1.2626;1.2693;0.013973901350389367;1.2615594993095687;1.2612257905387132
2006.07.24;1.2702;1.2706;1.261;1.2633;0.013888166121860097;1.2631340826795208;1.2630949647310568
2006.07.25;1.2632;1.2671;1.2563;1.258;0.013810739897544493;1.2633329807076512;1.2630076539423496
2006.07.26;1.2579;1.2724;1.2559;1.2713;0.013741671258878652;1.2627807976715542;1.2621412298707437
2006.07.27;1.2714;1.277;1.2681;1.2696;0.013623338055291503;1.2640346676179475;1.2647676965266754
2006.07.28;1.2697;1.2769;1.2659;1.2758;0.013553507344699928;1.2658680178952055;1.2662506873246036
2006.07.31;1.2764;1.2782;1.274;1.2767;0.013469825277601535;1.2675397647493871;1.2684845540464842
2006.08.01;1.2768;1.283;1.2719;1.2821;0.013321028299514688;1.2699082444697944;1.270579695725989
2006.08.02;1.282;1.2834;1.2775;1.2789;0.013164785253282832;1.2722234874736176;1.2738828824283905
2006.08.03;1.2788;1.2833;1.2742;1.2803;0.013040055044212937;1.2740120910471877;1.2752487043707423
2006.08.04;1.2804;1.2908;1.2776;1.2873;0.012955793694903175;1.2754092309759126;1.2766356517097777
2006.08.07;1.2883;1.2893;1.2815;1.2817;0.012846557391451468;1.2777824542294614;1.2794169103565762
2006.08.08;1.2816;1.2891;1.2807;1.2821;0.012793598423692088;1.2793059951681935;1.2801725718478558
2006.08.09;1.2822;1.2902;1.2764;1.2863;0.012727308202228057;1.2804080148690682;1.2805691977855167
2006.08.10;1.2864;1.2911;1.2747;1.2793;0.012685893567611605;1.2813171047853449;1.2820021697601474
2006.08.11;1.2794;1.2798;1.2715;1.272;0.012727406370268732;1.2811860270302107;1.281576996599036
2006.08.14;1.2712;1.2762;1.2708;1.2722;0.012795829248861417;1.2794786441582844;1.278892224666978
2006.08.15;1.2723;1.2803;1.2695;1.2784;0.01282169534945052;1.2781220755503635;1.2770954063448439
2006.08.16;1.2785;1.2863;1.277;1.2843;0.01284374072583041;1.277434059207695;1.2773156603556146
